flightKey,longitude,latitude,x,y,altitude,speed_x_component,speed_y_component,course,speed,alt_speed,relative_bearing_to_exit_point,alt_diff_wrt_exit_point,h_diff_wrt_exit_point,wp_dcourse_1,wp_dcourse_2,wp_dcourse_3,wp_dcourse_4,wp_hdistance_1,wp_hdistance_2,wp_hdistance_3,wp_hdistance_4,wp_vdistance_1,wp_vdistance_2,wp_vdistance_3,wp_vdistance_4,step
6127398.0,-0.024133,39.86552,913031.6757226717,591520.3306246543,34000.0,-160.66924535539778,-150.6624791912851,226.84095646074323,220.25845336914062,16.666666666666668,-0.09672863851614011,1000.0,145104.5625,74.42100723413719,6.099632637590162,1.8182721520439884,0.002934764206344198,3833.9322521018444,57679.03013647306,97653.3071802851,141529.1795306887,500.0,1000.0,1000.0,1000.0,1564760190.0
6127426.0,0.276682,39.947807,938310.9248728689,601736.6913182714,34900.0,46.00394601735752,227.96503650924035,11.409209131623072,232.56057739257812,20.0,3.308303418471155,3100.0,319447.34375,4.9108260336253124,-0.008898888847568287,-1.0103568846163284,1.257971437553124,41308.49359604423,135614.58839279597,252494.75360156456,283120.13316569733,3100.0,3100.0,3100.0,3100.0,1564760190.0
6127453.0,1.7871974,41.5826028,1055935.011074869,789567.2887884303,37000.0,-187.67199560028192,-102.70602093637766,241.30972433424836,213.9376220703125,0.0,-0.7501433170598659,0.0,127393.84375,2.1116665530277032,0.3505490770083384,0.06647615188310851,0.022833030142720645,18339.05922095971,64647.01960577792,105343.18774603592,121557.15203945224,0.0,0.0,0.0,0.0,1564760190.0
6126570.0,-1.324131,38.751572,805270.0638128336,464273.35112461745,36000.0,162.58443931904623,176.8670560396257,42.59066827347243,240.24082946777344,0.0,-0.6489947895138926,0.0,389701.875,-9.379679631961665,-4.56695111332732,1.0998597127593825,0.6622707883325347,59365.86408944814,89518.8298077086,165338.40355138096,193426.85557574415,0.0,0.0,0.0,0.0,1564760190.0
6126372.0,1.8858581999999997,41.15694599999986,1067091.7349344606,742937.7011400205,36000.0,168.87678381144846,171.32719546442775,44.58731870741269,240.5667724609375,0.0,0.06851537795012064,0.0,7336.8876953125,0.06851537795012064,,,,7336.887611262668,,,,0.0,,,,1564760220.0
6127213.0,1.1555559919284832,40.62616173974064,1009154.1434080533,680566.6567082871,36000.0,195.15190921575746,166.08493446572982,49.60040160316635,256.25860595703125,0.0,6.5815723543476,0.0,92462.953125,18.086226476836316,8.802052886528543,7.104481138720473,6.5815723543476,11171.369289474625,36071.59205648093,67551.89999490157,92462.95163773003,0.0,0.0,0.0,0.0,1564760220.0
6127256.0,0.6748530000000009,41.33973299999984,964707.9348735358,757536.856096823,38000.0,250.71151770449555,6.72928528872629,88.46250742421239,250.8018035888672,0.0,0.026155515651339556,0.0,105232.171875,0.09051765696210623,0.025413713737179933,0.026155515651339556,,39893.24797058232,84834.28253967351,105232.16707223826,,0.0,0.0,0.0,,1564760220.0
6127284.0,1.0328049999999984,42.32316999999986,988825.6665850179,868065.8830435071,38000.0,-68.36026313717011,210.47374807077384,342.00659993189083,221.2969207763672,0.0,-11.70832827607569,0.0,50232.46484375,-15.141626120406272,-11.70832827607569,,,12374.292524301229,50232.46299059832,,,0.0,0.0,,,1564760220.0
6127324.0,1.320952000000003,41.674557599999865,1016578.6457141703,797472.7592214115,36000.0,29.473766815871933,228.8984429317682,7.337232851847432,230.7882080078125,0.0,5.382557679790182,0.0,104304.59375,-55.9208719274817,-0.028541741007302335,5.382557679790182,,26949.11512863443,85814.19021197996,104304.59442912921,,0.0,0.0,0.0,,1564760220.0
6127330.0,0.8909729985493401,41.335842000027796,982781.1529533834,758011.8415038242,36000.0,263.7984696533177,6.812244683747766,88.5207414470571,263.88641357421875,0.0,0.09646167949927076,0.0,87152.71875,0.2503270875650401,0.09920778625581761,0.09646167949927076,,21813.865020439134,66754.83550081275,87152.71974246236,,0.0,0.0,0.0,,1564760220.0
6127344.0,0.5943869999999993,40.26193199999981,963728.3487637574,637788.3482449055,37000.0,-146.29320117185515,-149.14798168241202,224.44638122994098,208.918212890625,0.0,-2.708815059009453,4000.0,213737.171875,0.43419861921304914,-0.16495736400949568,-0.1208513559246569,-0.030279617282559457,653.3808672475055,41592.54683091445,69714.1548080809,126089.42561457444,-4000.0,-4000.0,-4000.0,-4000.0,1564760220.0
6127353.0,-0.3167499999999997,39.43824799999978,889834.8654948819,543184.3148752445,37000.0,-199.77069907910192,64.262142936637,287.83191993905734,209.85223388671875,0.0,-7.981319146413625,0.0,74488.0859375,0.04544676896773581,-7.660648456488161,-7.981319146413625,,15172.336400126673,64762.13518179822,74488.08484390995,,0.0,0.0,0.0,,1564760220.0
6127376.0,1.6099574000000003,41.82397899999986,1039601.9631608302,815417.0274123141,38000.0,-39.363303634745535,218.4032839103563,349.78314042538454,221.92221069335938,0.0,9.448367187302892,0.0,102693.09375,8.875266112247232,,,,102693.0889494571,,,,0.0,,,,1564760220.0
6127390.0,1.654015999999998,41.54218199999985,1045126.6102046347,784416.747722503,36000.0,-40.13619136592218,222.10467724894795,349.7567139755084,225.7020263671875,0.0,5.431431062144213,2000.0,132333.5,-0.15300117688428827,-0.10878831327772787,5.431431062144213,,25577.979097337393,99717.91361002333,132333.51012439022,,2000.0,2000.0,2000.0,,1564760220.0
6127398.0,-0.08262499999999852,39.8265689999998,908211.5983620097,587000.4562489158,34500.0,-160.66924535539778,-150.6624791912851,226.84095646074323,220.25845336914062,16.666666666666668,-0.1013436091812423,500.0,138496.8125,6.886705340766326,1.9502085014646582,0.0030784937821692893,-0.1013436091812423,51113.507939551826,91049.12184140668,134921.4257508434,138496.81203154364,500.0,500.0,500.0,500.0,1564760220.0
6127426.0,0.29641400000000184,40.00885799999981,939691.0432533897,608575.6424135487,35500.0,46.00394601735752,227.96503650924035,11.409209131623072,232.56057739257812,20.0,3.3821271251875373,2500.0,312482.4375,5.906729908703824,-0.009381530301141083,-1.039066307567623,1.2897515924597656,34362.47806721297,128637.77123954023,245519.05190843614,276145.03993882134,2500.0,2500.0,2500.0,2500.0,1564760220.0
6127453.0,1.7175128000000028,41.55798419999984,1050304.8512068605,786486.108160339,37000.0,-187.67199560028192,-102.70602093637766,241.30972433424836,213.9376220703125,0.0,-0.7899393715357235,0.0,120976.2890625,3.2477483210188325,0.38918711361259284,0.07078903657841806,0.0241057986087867,11927.6338201325,58229.02441069204,98925.06378692406,115139.02401830925,0.0,0.0,0.0,0.0,1564760220.0
6126570.0,-1.2663309999999999,38.79821799999977,810147.596992405,469579.3628058062,36000.0,162.58443931904623,176.8670560396257,42.59066827347243,240.24082946777344,0.0,-0.6612233151615214,0.0,382495.125,-10.667376175199706,-4.966293710334639,1.1499850637234204,0.6879018966765216,52268.19958414663,82336.48799934538,158132.56709258654,186220.1308288183,0.0,0.0,0.0,0.0,1564760220.0
6127213.0,1.2279714632567174,40.66812606167996,1015008.700684526,685549.204742259,36000.0,195.15190921575746,166.08493446572982,49.60040160316635,256.25860595703125,0.0,7.1767272011517775,0.0,84830.4375,11.167825447612927,8.013530405814095,7.1767272011517775,,28498.663714841394,59930.709290648985,84830.43472996722,,0.0,0.0,0.0,,1564760250.0
6127256.0,0.7643780000000009,41.33817699999985,972194.2422846053,757734.4735015451,38000.0,249.54358036898387,6.587246824071432,88.48790414128621,249.63050842285156,0.0,0.05550207303360821,0.0,97743.2578125,0.14270313286613145,0.0557301171085669,0.05550207303360821,,32404.35161011147,77345.37054158651,97743.25510789616,,0.0,0.0,0.0,,1564760250.0
6127284.0,1.0054829999999995,42.37850199999987,986253.9990524475,874082.6993042375,38000.0,-85.72225108568091,200.56054202434606,336.8574903375476,218.1119842529297,0.0,-19.328478373492374,0.0,44011.203125,-19.328478373492374,,,,44011.20078104477,,,,0.0,,,,1564760250.0
6127324.0,1.3365886,41.73547379999985,1017496.8379422206,804295.958975102,36000.0,30.606407601677347,227.4399917896837,7.664202651847006,229.49009704589844,0.0,6.112206802287915,0.0,97456.453125,-69.43242759594125,0.3244585918110374,6.112206802287915,,23748.203861255133,78929.5890030657,97456.45328462533,,0.0,0.0,0.0,,1564760250.0
6127330.0,0.9845975399486656,41.3463950881916,990539.3882815491,759587.3477510221,36000.0,258.6078442721889,52.516874906594644,78.5207414470571,263.88641357421875,0.0,-10.886534876277835,0.0,79365.7734375,-15.215077117593466,-11.223422552713544,-10.886534876277835,,14075.600989241526,58971.85715551825,79365.77502889503,,0.0,0.0,0.0,,1564760250.0
6127344.0,0.5400369999999998,40.22347299999982,959317.7449651409,633307.3831892464,37000.0,-147.02012662054815,-149.36550185530214,224.5466133152983,209.58285522460938,0.0,-2.6876153278234653,4000.0,207456.390625,-0.07625221264055426,-0.022663258720200474,0.07362373583518433,-1.6067914780536228,35305.06607433021,63426.66977262739,119801.94506361081,159962.8122099712,-4000.0,-4000.0,-4000.0,-4000.0,1564760250.0
6127353.0,-0.38521700000000036,39.45754199999979,883871.9396925631,545102.1095354815,37000.0,-198.76419341062427,63.92648867456786,287.82881596536885,208.79129028320312,0.0,-8.714420607984323,0.0,68290.609375,0.07211449491433086,-8.481069782516443,-8.714420607984323,,8908.600774432998,58560.30384162022,68290.61052360752,,0.0,0.0,0.0,,1564760250.0
6127376.0,1.6004480000000005,41.883712799999856,1038420.6960547377,821988.7384881491,38000.0,-39.3755702030845,219.0570358611682,349.80988406570134,222.5677947998047,0.0,10.13036821329132,0.0,96113.4296875,9.448367187302892,,,,96113.43402426204,,,,0.0,,,,1564760250.0
6127390.0,1.6445934000000004,41.602441199999845,1043942.5745921682,791044.9977984728,36000.0,-39.46785374888374,220.94166919899095,349.87181397903174,224.43914794921875,0.0,5.84332780272905,2000.0,125633.546875,-0.05144311121853207,0.006768729888847247,5.84332780272905,,18844.80655573187,92984.73911271614,125633.54566531356,,2000.0,2000.0,2000.0,,1564760250.0
6127398.0,-0.14105500000000062,39.78772399999979,903390.5558281804,582495.6096533822,34900.0,-160.70141779431142,-150.16155318445138,226.94187977302258,219.9396209716797,13.333333333333334,-0.0004413221271022394,100.0,131898.625,8.019541717877075,2.211344982435918,0.10934941978320012,-0.0004413221271022394,44571.556323695266,84455.49089628005,128323.24849181615,131898.6233437429,100.0,100.0,100.0,100.0,1564760250.0
6127423.0,1.8618573999999992,41.36940519999987,1063616.2855850738,766339.6067438445,37000.0,-197.8601465846955,53.11853576210948,285.02757343252597,204.8663330078125,0.0,-0.007621988507935384,0.0,109475.03125,-0.27909628399083886,0.7993775625046737,-0.0022417584423237713,-0.007621988507935384,16599.401906346528,64107.07897625615,103871.38094293047,109475.02899665882,0.0,0.0,0.0,0.0,1564760250.0
6127426.0,0.3162880000000002,40.070006999999805,941079.746422002,615426.3060555203,35800.0,46.290105620410756,228.3554547323884,11.459195254301733,232.99996948242188,10.0,3.510593507785188,2200.0,305505.25,7.472675173096491,0.04293777148546951,-1.0180632184994352,1.3745274948597057,27419.817903018917,121647.77389499347,238530.12471324627,269157.00118369417,2200.0,2200.0,2200.0,2200.0,1564760250.0
6127453.0,1.6482575999999993,41.533475799999835,1044705.1604336607,783423.5947250657,37000.0,-186.65635910665927,-102.08378117577328,241.32541575149202,212.74795532226562,0.0,-0.8173690609459641,0.0,114594.46875,7.005258025207127,0.45471946682573616,0.09244479674998729,0.04213273669267892,5567.41343455217,51846.76455920111,92542.63273810521,108756.58682785254,0.0,0.0,0.0,0.0,1564760250.0
6126570.0,-1.2083220000000006,38.84465799999979,815037.0920926429,474866.0659388313,36000.0,162.98317000792983,176.22343776750301,42.76470585019604,240.03794860839844,0.0,-0.4965337357361932,0.0,375294.25,-12.155771649482972,-5.250857781861612,1.3871870610034875,0.8966099969786114,45206.52010262022,75162.93143302381,150933.44318031808,179019.84017425272,0.0,0.0,0.0,0.0,1564760250.0
6127213.0,1.3004764843712369,40.71004486213833,1020863.2579609987,690531.7527762309,36000.0,195.15190921575746,166.08493446572982,49.60040160316635,256.25860595703125,0.0,7.8894716880105875,0.0,77208.8828125,15.231952882262988,9.187061839486773,7.8894716880105875,,21009.311392873646,52328.99665451317,77208.87992334773,,0.0,0.0,0.0,,1564760280.0
6127256.0,0.8537240000000007,41.336535999999846,979666.0501965738,757929.437012622,38000.0,249.06026373228525,6.498783702562408,88.5053079089389,249.14503479003906,0.0,0.07894251156744758,0.0,90268.9140625,0.20810898329494876,0.08095727328850444,0.07894251156744758,,24930.038449667994,69871.0261899505,90268.91056802463,,0.0,0.0,0.0,,1564760280.0
6127284.0,0.979708000000001,42.43429899999987,983810.4286634744,880158.9399371268,38000.0,-81.45234629910361,202.54135442964423,338.0923916024526,218.30593872070312,0.0,-21.174780317534328,0.0,37840.58203125,-21.174780317534328,,,,37840.57965446354,,,,0.0,,,,1564760280.0
6127324.0,1.3518579999999998,41.796721799999865,1018380.1006041486,811154.5894694028,36000.0,29.44208873093206,228.62101647669138,7.3382298843941385,230.50901794433594,0.0,6.2272385059533235,0.0,90579.1015625,-86.65803546109362,-0.0016595763657392126,6.2272385059533235,,22319.520832524013,72014.31857084813,90579.09952721396,,0.0,0.0,0.0,,1564760280.0
6127330.0,1.078251399251032,41.35687397844477,998297.6236097148,761162.85399822,36000.0,258.6078442721889,52.516874906594644,78.5207414470571,263.88641357421875,0.0,-12.082961568653673,0.0,71607.265625,-33.10476351150845,-12.946977471045159,-12.082961568653673,,6763.523487876096,51229.841700765035,71607.26781584731,,0.0,0.0,0.0,,1564760280.0
6127344.0,0.4858750000000017,40.18522299999981,954916.6998149655,628852.9281075033,37000.0,-146.7015050058486,-148.4818360581024,224.65443775305496,208.7299346923828,0.0,-2.6600535735024664,4000.0,201201.03125,0.0383794040471912,0.09448983284016776,0.1914552837630481,-1.5600283156612988,29043.169076154245,57164.77929340975,113540.08004196714,153703.144182967,-4000.0,-4000.0,-4000.0,-4000.0,1564760280.0
6127353.0,-0.4535930000000014,39.47687099999979,877919.8062808679,547028.7070663492,37000.0,-198.4044470565083,64.21991769558905,287.9358256917253,208.5390167236328,0.0,-9.471159854843279,0.0,62111.9609375,0.6016034357910485,-9.370759159521413,-9.471159854843279,,2652.532887823565,52378.75921604269,62111.96076696415,,0.0,0.0,0.0,,1564760280.0
6127376.0,1.5910599999999997,41.943268599999826,1037252.0315106296,828541.7881260748,38000.0,-38.95548480360303,218.4349879308565,349.8882326033301,221.88143920898438,0.0,10.963395906658377,0.0,89570.140625,10.13036821329132,,,,89570.14098580563,,,,0.0,,,,1564760280.0
6127390.0,1.6356037999999993,41.66201979999987,1042800.410456392,797600.4361316054,36100.0,-38.07213785920758,218.5146111044218,350.1164810728068,221.80648803710938,3.3333333333333335,6.427728597805469,1900.0,119018.96875,0.2986938486434383,0.27081594379586704,6.427728597805469,,12190.670082629966,86330.6131575983,119018.97137573989,,1900.0,1900.0,1900.0,,1564760280.0
6127398.0,-0.19911699999999954,39.74890099999982,898595.1231639888,577997.5019327619,35000.0,-159.84775547305279,-149.93692402067828,226.8324185587816,219.1629180908203,3.3333333333333335,-0.11566837401116459,0.0,125323.75,9.271986107049827,2.279279944731627,-0.00011783179570556968,-0.11566837401116459,38069.98125835374,77885.40022407267,121748.36084996808,125323.74843208322,0.0,0.0,0.0,0.0,1564760280.0
6127423.0,1.7921531999999991,41.38704679999985,1057680.481187533,767933.1628167077,37000.0,-197.8601465846955,53.11853576210948,285.02757343252597,204.8663330078125,0.0,-0.008075342827055465,0.0,103329.0390625,-0.44318621079338527,0.8841370632008534,-0.0023827435554721887,-0.008075342827055465,10453.527552103575,57961.75041313201,97725.39080774774,103329.03891409234,0.0,0.0,0.0,0.0,1564760280.0
6127426.0,0.33630100000000024,40.13152299999981,942475.3923578977,622318.4870344853,36000.0,46.52153119652454,229.73936596550047,11.447430861158296,234.40228271484375,6.666666666666667,3.5812071014456706,2000.0,298486.59375,10.01786398070135,0.03308597239271194,-1.0611081855328166,1.3993184409738433,20467.663456726958,114615.70658239954,231499.22665736804,262126.97508619635,2000.0,2000.0,2000.0,2000.0,1564760280.0
6127453.0,1.5793373999999998,41.50888139999985,1039129.4397610927,780357.4739786135,37000.0,-185.85735575226911,-102.2040248817415,241.19335327502398,212.10520935058594,0.0,-1.0052476776359924,0.0,108232.234375,0.3677963513246141,-0.04254289430261338,-0.09551834738252296,-1.005247677635964,45483.72332247717,86179.47812249397,102393.43890382291,108232.2366534022,0.0,0.0,0.0,0.0,1564760280.0
6127461.0,1.8808880000000014,41.280883199999835,1065817.2334763284,756635.7558904174,35000.0,-204.75919780458014,-43.88172127535024,257.90397205051863,209.40853881835938,0.0,0.23316159570089212,0.0,125316.9296875,0.017317175197547385,0.1944010513349781,0.2155144801989195,0.23591521080504663,15396.983479319073,60624.678437179704,103028.45908744614,119243.60241342381,0.0,0.0,0.0,0.0,1564760280.0
6126570.0,-1.150145,38.89086899999979,819935.074892345,480130.84259921126,36000.0,163.26609332340303,175.49255534599845,42.93298049246437,239.6945037841797,0.0,-0.3346715396489799,0.0,368103.53125,-14.22808883778373,-5.619330729242165,1.6332638372076076,1.1094458706903083,38201.70233591083,68003.35439594764,143745.39034729556,171830.2990162525,0.0,0.0,0.0,0.0,1564760280.0
6127213.0,1.373071125358759,40.751918037456484,1026717.8152374714,695514.3008102028,36000.0,195.15190921575746,166.08493446572982,49.60040160316635,256.25860595703125,0.0,8.75817199390633,0.0,69601.890625,23.68453731769756,10.758547023111987,8.75817199390633,,13740.87873836738,44756.6879615158,69601.88843120064,,0.0,0.0,0.0,,1564760310.0
6127256.0,0.9431749999999991,41.33491099999983,987146.5187684713,758134.1283361943,38000.0,249.34895239658266,6.823044119076803,88.43258172735614,249.44229125976562,0.0,0.006778244654924492,0.0,82785.640625,0.1934510499111184,0.009218392291245436,0.006778244654924492,,17446.799723247397,62387.757699595044,82785.64203921157,,0.0,0.0,0.0,,1564760310.0
6127284.0,0.9539599999999997,42.48930399999986,981377.1825772699,886148.5798451223,38000.0,-81.1082028734847,199.65466359984904,337.89092217777124,215.50064086914062,0.0,334.388465420396,0.0,31907.44140625,,,,,,,,,,,,,1564760310.0
6127324.0,1.3670046000000018,41.85797659999986,1019250.7917512124,818013.7845159664,36000.0,29.02303823546196,228.63983488545443,7.234309940770686,230.4745330810547,0.0,6.628148316955276,0.0,83707.5625,-0.11679304134833046,6.628148316955276,,,65100.09553509638,83707.56109281072,,,0.0,0.0,,,1564760310.0
6127330.0,1.1719343833585587,41.36727863710401,1006055.8589378805,762738.3602454178,36000.0,258.6078442721889,52.516874906594644,78.5207414470571,263.88641357421875,0.0,-13.569308559663966,0.0,63887.55859375,-15.28113422096311,-13.569308559663966,,,43550.64058867968,63887.55929637712,,,0.0,0.0,,,1564760310.0
6127344.0,0.43084081953744435,40.14628693196101,950439.7323179276,624321.629305176,37000.0,-149.23224990126053,-151.04329341091176,224.65443775305496,212.3307346923828,0.0,-2.7469885459984766,4000.0,194838.203125,0.04916188151034362,0.10633930968367622,0.20283487454037186,-1.6274663789999693,22673.248865949445,50794.8670011353,107170.19567751022,147335.68520464553,-4000.0,-4000.0,-4000.0,-4000.0,1564760310.0
6127353.0,-0.5196779999999993,39.5012629999998,872147.5672750655,549528.0352808083,37000.0,-192.40796686008107,83.3109404819707,293.41218298491117,209.67007446289062,0.0,-4.444446767032332,0.0,55838.859375,-4.425311592073399,-4.444446767032332,,,46105.16075321953,55838.86072406449,,,0.0,0.0,,,1564760310.0
6127376.0,1.581699199999999,42.00279939999985,1036087.1464270862,835092.6694693832,38000.0,-38.82950278477899,218.36271144361234,349.9169945636896,221.78819274902344,0.0,11.867467298065492,0.0,83048.2578125,10.963395906658377,,,,83048.25863628245,,,,0.0,,,,1564760310.0
6127390.0,1.626400599999998,41.72136459999986,1041643.3731665579,804129.3390514582,36480.0,-38.567909661137186,217.63009732842522,349.9505108580611,221.02113342285156,12.666666666666666,6.6303168741617355,1520.0,112430.2265625,0.2910024679512162,0.11356835589168668,6.6303168741617355,,5560.074983579364,79699.99107823482,112430.22184833419,,1520.0,1520.0,1520.0,,1564760310.0
6127398.0,-0.2572670000000002,39.7101019999998,893786.3239424875,573504.7960363342,35000.0,-160.29330738337788,-149.75686321425408,226.94633517058497,219.36512756347656,0.0,-0.00184884823860898,0.0,118742.796875,11.332521669720137,2.6139905313560234,0.1203015222602346,-0.00184884823860898,31595.364356827773,71310.71559546115,115167.42052088042,118742.79438409141,0.0,0.0,0.0,0.0,1564760310.0
6127423.0,1.7226615999999997,41.40480799999983,1051764.3758602983,769545.7985398821,37000.0,-197.20351090782012,53.75452410581056,285.24747843156405,204.3985595703125,0.0,0.22519350178112063,0.0,97197.125,-0.5400916360553083,1.2346495491427163,0.23208479754646305,0.22519350178112063,4321.683214457856,51831.06647736389,91593.48099204154,97197.12650112624,0.0,0.0,0.0,0.0,1564760310.0
6127426.0,0.3566582840266166,40.193979617187225,943892.4776964268,629316.5431779382,36200.0,47.23617795096836,233.2685381150943,11.447430861158296,238.00308271484374,6.666666666666667,3.6689111247677033,1800.0,291360.8125,0.035284023446820356,-1.0948751872287517,1.4384976519932025,3.6689111247677033,107475.61537050639,224360.39757355704,254989.07153597777,291360.7936779769,1800.0,1800.0,1800.0,1800.0,1564760310.0
6127453.0,1.5105438000000004,41.48433499999984,1033559.4770614917,777301.5175314227,37000.0,-185.66542332003203,-101.86521490636126,241.24865373727135,211.77386474609375,0.0,-1.0091830570502793,0.0,101879.953125,0.49178970926146803,0.01377291781329859,-0.042878363013755916,-1.0091830570502793,39130.70860671861,79826.26223432636,96040.22451432097,101879.94823049301,0.0,0.0,0.0,0.0,1564760310.0
6127461.0,1.8066695999999984,41.27247479999985,1059674.457542191,755319.3042521569,35000.0,-204.75919780458014,-43.88172127535024,257.90397205051863,209.40853881835938,0.0,0.24546705302697092,0.0,119034.734375,0.02925290480413878,0.2168747267613753,0.2295089653918012,0.24903540541993152,9114.727912829458,54342.46272705021,96746.2503640005,112961.40257780824,0.0,0.0,0.0,0.0,1564760310.0
6126570.0,-1.0920650000000003,38.93709899999977,824817.8183485512,485400.54228442936,36000.0,162.75811520687228,175.6566561739368,42.8172513022339,239.46913146972656,0.0,-0.45936582370842416,0.0,360919.6875,-17.604342190557645,-6.410933048200718,1.597356653833117,1.0370734474051915,31292.23536463667,60859.47381954443,136563.96862243858,164647.35267551482,0.0,0.0,0.0,0.0,1564760310.0
6127213.0,1.4457554560038226,40.79374548399576,1032572.372513944,700496.8488441748,36000.0,195.15190921575746,166.08493446572982,49.60040160316635,256.25860595703125,0.0,9.83973268552694,0.0,62014.8203125,48.42843236634366,12.967531399668019,9.83973268552694,,7378.047399615732,37231.72834196138,62014.81967231179,,0.0,0.0,0.0,,1564760340.0
6127256.0,1.0327759999999997,41.33318299999984,994640.0917148634,758335.5875440562,38000.0,249.7857648797372,6.71530692873057,88.46001597026202,249.8760223388672,0.0,0.037618896885703634,0.0,75289.359375,0.38728867829183855,0.04165811913287598,0.037618896885703634,,9950.61689686431,54891.47894419874,75289.36300997391,,0.0,0.0,0.0,,1564760340.0
6127284.0,0.9288527999999999,42.54227239999988,979011.6798107848,891916.1711163772,38000.0,-78.85009221616977,192.25304237516443,337.6996496823616,207.79454040527344,0.0,328.3056089105263,0.0,26434.765625,,,,,,,,,,,,,1564760340.0
6127324.0,1.3822109999999983,41.919214599999854,1020124.2019842961,824871.7932057342,36000.0,29.11367443612156,228.60028965892658,7.2579034847782395,230.4467315673828,0.0,7.248837889263939,0.0,76844.8671875,-0.104272908963992,7.248837889263939,,,58186.70366604397,76844.86887563451,,,0.0,0.0,,,1564760340.0
6127330.0,1.26564629879587,41.377609030716314,1013814.0942660462,764313.8664926157,36000.0,258.6078442721889,52.516874906594644,78.5207414470571,263.88641357421875,0.0,-15.462508338228758,0.0,56222.6328125,-18.60605949115029,-15.462508338228758,,,35974.5018223683,56222.63363032755,,,0.0,0.0,,,1564760340.0
