flightKey,longitude,latitude,x,y,altitude,speed_x_component,speed_y_component,course,speed,alt_speed,relative_bearing_to_exit_point,alt_diff_wrt_exit_point,h_diff_wrt_exit_point,wp_dcourse_1,wp_dcourse_2,wp_dcourse_3,wp_dcourse_4,wp_hdistance_1,wp_hdistance_2,wp_hdistance_3,wp_hdistance_4,wp_vdistance_1,wp_vdistance_2,wp_vdistance_3,wp_vdistance_4,step
6127426.0,0.3223713719540823,39.99997891011701,941946.8710062507,607691.1749782204,35500.0,121.19820444606057,198.48278866496264,31.409209131623072,232.56057739257812,20.0,23.052894199762477,2500.0,79519.546875,29.712889088988845,21.04989496402851,19.51860838248274,21.7819053380141,35103.988777453545,129080.1932521513,245908.112444845,276629.6021281197,2500.0,2500.0,2500.0,2500.0,1564760220.0
6127453.0,1.7104926460259018,41.57736559528197,1049590.5654512842,788597.5541583563,37000.0,-211.48152078616206,-32.324487669133624,261.30972433424836,213.9376220703125,0.0,20.24895000796559,0.0,121353.0,33.142477922511944,22.530710048935077,21.336699461241835,21.11257138548399,12626.248158969305,58671.96436420585,99339.08160588257,115547.85779942972,0.0,0.0,0.0,0.0,1564760220.0
6126570.0,-1.2494437584664948,38.77992344834909,811668.2086650528,467591.1565708497,36000.0,213.27149507397303,110.59351487440888,62.59066827347243,240.24082946777344,0.0,20.443759698605163,0.0,263841.96875,12.075677174871146,16.76364816363258,22.037001450605146,21.442746650924676,52298.96933906972,82593.75392196624,158635.6103347048,186700.54534993437,0.0,0.0,0.0,0.0,1564760220.0
6127213.0,1.263600449033995,40.60170506444519,1018422.5248242253,678359.5777438342,36000.0,252.04897821074536,46.257817825316955,79.60040160316635,256.25860595703125,0.0,41.97316389388163,0.0,88143.328125,53.74812381636002,44.641584704856996,40.83568056487695,24.92491080974827,32795.95185526484,63466.43621616927,105744.7810691171,189437.66891609895,0.0,0.0,0.0,0.0,1564760250.0
6127256.0,0.7525361356776435,41.292015151892194,971460.1877769453,752569.4819091931,38000.0,237.8933072424065,-79.42492714947048,108.46250742421239,250.8018035888672,0.0,23.015394266749695,0.0,98752.34375,28.897975533050726,23.792100583017373,22.627757267064737,28.404683581602058,33682.00806623051,78389.35824802412,113471.37458492097,204595.20726909713,0.0,0.0,0.0,0.0,1564760250.0
6127284.0,1.0677920441848425,42.384515789057616,991341.3920924861,875021.3438955973,38000.0,7.748626889220346,221.16122157022326,362.00659993189083,221.2969207763672,0.0,-347.4289904431479,0.0,43716.09375,32.09922966247001,12.565428792881335,,,6245.270153261549,43793.391427209,,,0.0,0.0,,,1564760250.0
6127324.0,1.3903577519092736,41.72065033862402,1022053.4820881009,802906.618916454,36000.0,105.9841563067797,205.0135497165917,27.337232851847432,230.7882080078125,0.0,-331.7699899020067,0.0,96396.390625,-42.86548130335035,23.36901174499053,,,19759.734832717153,79863.65119600362,,,0.0,0.0,,,1564760250.0
6127330.0,0.9724715450470899,41.28542143223841,989880.3628764404,752778.095702935,36000.0,250.21940021094295,-83.82297433961399,108.5207414470571,263.88641357421875,0.0,23.967650921056475,0.0,80383.515625,40.35658367781912,25.284822673011547,23.36678328724605,15.778314957004511,15841.27564718374,60048.25814285864,95091.41272796402,216693.8330052994,0.0,0.0,0.0,0.0,1564760250.0
6127344.0,0.5125179982895386,40.25650020215523,956808.2096485184,636855.7056169503,37000.0,-188.48225250657913,-90.11803464045724,244.44638122994098,208.918212890625,0.0,18.398789873781425,-4000.0,208068.0,26.588745405477255,23.689713733543897,22.004721451275117,19.82567472250406,36320.6730601075,64335.76801905926,120651.66544394888,160668.45510890422,-4000.0,-4000.0,-4000.0,-4000.0,1564760250.0
6127353.0,-0.36015365587658377,39.49180470911537,885883.3396543817,548979.1868903801,37000.0,-165.7441135478857,128.71227172057715,307.83191993905734,209.85223388671875,0.0,14.944264180276093,0.0,68496.8125,44.139718866185376,15.780666799738015,14.881106353052644,14.257375494411008,10559.523455504122,58807.288314743,69360.40811466782,80920.95995654096,0.0,0.0,0.0,0.0,1564760250.0
6127376.0,1.656098388300486,41.88121038093836,1043045.3973409701,821986.6291814966,38000.0,37.70891785162586,218.69500477488535,369.78314042538454,221.92221069335938,0.0,-327.351977821429,0.0,92284.9921875,-329.45324328227406,,,,92284.99110981676,,,,0.0,,,,1564760250.0
6127390.0,1.7007484679385831,41.60039839172229,1048625.6114591144,791099.8585538929,36000.0,38.24859189169919,222.4375191476403,369.7567139755084,225.7020263671875,0.0,-332.2902496744042,2000.0,125679.7734375,33.09124799583219,22.712544518790708,,,20147.129013007067,93868.53890966653,,,2000.0,2000.0,,,1564760250.0
6127398.0,-0.16859610647686668,39.8231049550261,900881.1176496511,586322.8726763694,35000.0,-202.50930121701037,-86.6242991380828,246.84095646074323,220.25845336914062,16.666666666666668,21.84537200587428,0.0,132754.6875,33.332443908676396,25.110574171410462,22.008233089878445,20.192873081311348,46178.55660371429,85525.61829223722,129190.01301619603,184481.52324574816,0.0,0.0,0.0,0.0,1564760250.0
6127423.0,1.8618573999999992,41.36940519999987,1063616.2855850738,766339.6067438445,37000.0,-197.8601465846955,53.11853576210948,285.02757343252597,204.8663330078125,0.0,-0.007621988507935384,0.0,109475.03125,-0.27909628399083886,0.7993775625046737,-0.0022417584423237713,-0.026661369153316627,16599.401906346528,64107.07897625615,103871.38094293047,135306.249363553,0.0,0.0,0.0,0.0,1564760250.0
6127426.0,0.3681303250321866,40.05213230416494,945582.8171396325,613645.6586381693,36100.0,121.19820444606057,198.48278866496264,31.409209131623072,232.56057739257812,20.0,25.19323338346294,1900.0,73150.90625,22.221151765618345,20.07663950720695,22.33096744812758,24.343460977404277,122594.56739578996,239343.5833607017,270163.3130224092,306757.1564189098,1900.0,1900.0,1900.0,1900.0,1564760250.0
6127453.0,1.6337999513528483,41.572078814424515,1043246.1198276993,787627.8195282823,37000.0,-211.48152078616206,-32.324487669133624,261.30972433424836,213.9376220703125,0.0,21.352344334610706,0.0,115352.9140625,58.96205463405775,25.200316243328302,22.769532407412754,22.321381056153427,8056.546597684488,52801.00767832196,93390.0627216332,109584.93702685018,0.0,0.0,0.0,0.0,1564760250.0
6126570.0,-1.1746958497499518,38.808226024830965,818066.3535172719,470908.96201708197,36000.0,213.27149507397303,110.59351487440888,62.59066827347243,240.24082946777344,0.0,21.004778341581016,0.0,257101.0,13.984073570696069,18.33675720591134,23.05652911165754,22.28139165101868,45276.33763710505,75721.35540758094,151978.99270842446,180011.46349903406,0.0,0.0,0.0,0.0,1564760250.0
6127213.0,1.353820442152038,40.610377188209064,1025983.9941705477,679747.3122785938,36000.0,252.04897821074536,46.257817825316955,79.60040160316635,256.25860595703125,0.0,45.54236655067268,0.0,82588.0,66.12579247942557,49.962921511069,43.71555651858648,25.94214391473588,28922.173190211317,58247.50471667652,100054.67803472566,182494.70286563135,0.0,0.0,0.0,0.0,1564760280.0
6127256.0,0.8362606139697214,41.26733413468784,978596.9869942175,750186.734094709,38000.0,237.8933072424065,-79.42492714947048,108.46250742421239,250.8018035888672,0.0,24.850273474011146,0.0,91874.3125,36.541159117829125,26.222824291208326,24.184368800652123,29.440403075259894,27337.716941651586,71569.12929911174,106565.81825529273,198009.32700271808,0.0,0.0,0.0,0.0,1564760280.0
6127284.0,1.0749157904400204,42.44406622114437,991573.8508991627,881656.180542704,38000.0,7.748626889220346,221.16122157022326,362.00659993189083,221.2969207763672,0.0,-345.2067454624494,0.0,37264.3671875,14.782115487153305,,,,37341.44036129155,,,,0.0,,,,1564760280.0
6127324.0,1.4327778918137015,41.77433684539002,1025233.0067773042,809057.0254079518,36000.0,105.9841563067797,205.0135497165917,27.337232851847432,230.7882080078125,0.0,-329.6928305988847,0.0,90355.640625,-60.648385831183134,25.508600362374068,,,15421.87703418293,73559.23942728137,,,0.0,0.0,,,1564760280.0
6127330.0,1.0604331205933557,41.259219730793866,997386.9448827687,750263.4064727466,36000.0,250.21940021094295,-83.82297433961399,108.5207414470571,263.88641357421875,0.0,26.484933300432488,0.0,73220.1953125,67.94978706234724,28.942825711697026,25.414322559564596,16.368213347659946,11067.426349212288,52998.08472298824,87880.21111032285,209086.61165003732,0.0,0.0,0.0,0.0,1564760280.0
6127344.0,0.44457350481883956,40.23453253889856,951153.742073321,634152.1645777365,37000.0,-188.48225250657913,-90.11803464045724,244.44638122994098,208.918212890625,0.0,18.9595435660419,-4000.0,202130.515625,31.80701906434598,26.150502787311098,23.17618250436334,20.612545426147733,30843.802689868993,58650.44321001444,114864.69889580441,154786.99004548346,-4000.0,-4000.0,-4000.0,-4000.0,1564760280.0
6127353.0,-0.41633190185589614,39.528259942390406,880911.0162479451,552840.5550419975,37000.0,-165.7441135478857,128.71227172057715,307.83191993905734,209.85223388671875,0.0,16.434286565979733,0.0,62435.2890625,80.10777698894364,17.639706746967363,16.344775558671643,15.444530419589341,7464.743432673462,52776.780775758685,63296.64152997519,74835.36450093347,0.0,0.0,0.0,0.0,1564760280.0
6127376.0,1.67446609823313,41.939598304000654,1044176.6648765189,828547.4793247432,38000.0,37.70891785162586,218.69500477488535,369.78314042538454,221.92221069335938,0.0,-324.9792172538226,0.0,86753.6171875,-327.351977821429,,,,86753.61284419053,,,,0.0,,,,1564760280.0
6127390.0,1.7193539636942086,41.65979222256223,1049773.0692158653,797772.9841283221,36000.0,38.24859189169919,222.4375191476403,369.7567139755084,225.7020263671875,0.0,-330.7833487847349,2000.0,119726.6640625,47.41862074804038,24.421549994794134,,,14938.957039316922,87661.5428420294,,,2000.0,2000.0,,,1564760280.0
6127398.0,-0.24076072586589123,39.80182970852985,894805.8386131409,583724.1437022269,35500.0,-202.50930121701037,-86.6242991380828,246.84095646074323,220.25845336914062,16.666666666666668,22.95781520965693,-500.0,126645.296875,38.43569025929912,27.12958812956603,23.160936333892977,20.925862719767707,40819.61047363276,79591.77154541893,123088.6757111714,178294.49873711838,-500.0,-500.0,-500.0,-500.0,1564760280.0
6127423.0,1.8043631815792018,41.40394318718559,1058583.4823935034,769867.2242110567,37000.0,-167.7601063856767,117.58724890707481,305.02757343252597,204.8663330078125,0.0,21.153216220200363,0.0,103720.6953125,30.577308694982094,22.940944001429898,21.225202903632976,20.901882380857728,11010.9604056304,58402.41736977974,98118.47178395867,129546.94207992627,0.0,0.0,0.0,0.0,1564760280.0
6127426.0,0.41395899413130566,40.10426709822607,949218.7632730143,619600.1422981182,36700.0,121.19820444606057,198.48278866496264,31.409209131623072,232.56057739257812,20.0,27.737415185481325,1300.0,66903.6953125,23.52264000568931,20.66608470316919,22.906901431666313,24.891964877503426,116165.87958515163,232803.03689079898,263723.049035934,300414.4076917451,1300.0,1300.0,1300.0,1300.0,1564760280.0
6127453.0,1.5571194266588135,41.56674246869564,1036901.6742041144,786658.0848982083,37000.0,-211.48152078616206,-32.324487669133624,261.30972433424836,213.9376220703125,0.0,22.576309213043288,0.0,109400.296875,28.528382645944646,24.396145098676584,23.668629695032394,15.951033381620391,47073.115176123305,87507.36681587299,103676.39150436796,166240.30549349863,0.0,0.0,0.0,0.0,1564760280.0
6127461.0,1.8808880000000014,41.280883199999835,1065817.2334763284,756635.7558904174,35000.0,-204.75919780458014,-43.88172127535024,257.90397205051863,209.40853881835938,0.0,0.23316159570089212,0.0,125316.9296875,0.017317175197547385,0.1944010513349781,0.2155144801989195,0.23591521080504663,15396.983479319073,60624.678437179704,103028.45908744614,119243.60241342381,0.0,0.0,0.0,0.0,1564760280.0
6126570.0,-1.099887305157639,38.836479662159284,824464.4983694911,474226.76746331423,36000.0,213.27149507397303,110.59351487440888,62.59066827347243,240.24082946777344,0.0,21.59594760147496,0.0,250386.015625,16.588903316312383,20.222146318247212,24.169066612536767,23.184557504951556,38322.310561699815,68917.39492797237,145374.89385766865,173363.91934085736,0.0,0.0,0.0,0.0,1564760280.0
6127213.0,1.4440633797194116,40.61897967133189,1033545.46351687,681135.0468133533,36000.0,252.04897821074536,46.257817825316955,79.60040160316635,256.25860595703125,0.0,49.607850903226336,0.0,77398.390625,56.26436450763714,46.93343542653861,27.039460454119023,24.471620258540497,53626.09753735675,94647.35454062304,175613.79784997908,199948.72828502412,0.0,0.0,0.0,0.0,1564760310.0
6127256.0,0.9199235923020518,41.2425934786531,985733.7862114897,747803.986280225,38000.0,237.8933072424065,-79.42492714947048,108.46250742421239,250.8018035888672,0.0,26.979501061009046,0.0,85105.6796875,48.422486187331856,29.158964570974263,25.955172253310252,30.546998796314938,21758.829201505367,64904.63643807777,99749.77278710408,191492.58759305548,0.0,0.0,0.0,0.0,1564760310.0
6127284.0,1.082052398962793,42.50361292167397,991806.3097058393,888291.0171898106,38000.0,7.748626889220346,221.16122157022326,362.00659993189083,221.2969207763672,0.0,-342.06120166793306,0.0,30892.05859375,17.917562642909274,,,,30968.619482893122,,,,0.0,,,,1564760310.0
6127324.0,1.4752663347725512,41.82800613320194,1028412.5314665076,815207.4318994496,36000.0,105.9841563067797,205.0135497165917,27.337232851847432,230.7882080078125,0.0,-327.32169178940387,0.0,84450.5390625,,,,,,,,,,,,,1564760310.0
6127330.0,1.1483261096571087,41.23295218985903,1004893.526889097,747748.7172425583,36000.0,250.21940021094295,-83.82297433961399,108.5207414470571,263.88641357421875,0.0,29.540695471956838,0.0,66228.6015625,33.69651418243404,27.824180464579456,17.002583821280155,16.29399832346934,46229.27139057032,80801.1825759632,201503.22565840668,224409.0232763436,0.0,0.0,0.0,0.0,1564760310.0
6127344.0,0.3766727320760984,40.21252508723522,945499.2744981237,631448.6235385227,37000.0,-188.48225250657913,-90.11803464045724,244.44638122994098,208.918212890625,0.0,19.55417693902399,-4000.0,196213.546875,39.183241536951584,29.132620598345625,24.471333624520156,21.461400531538743,25730.39666665212,53096.34833281279,109130.82976807423,148937.02153265505,-4000.0,-4000.0,-4000.0,-4000.0,1564760310.0
6127353.0,-0.47256949232504175,39.56468768412362,875938.6928415085,556701.9231936148,37000.0,-165.7441135478857,128.71227172057715,307.83191993905734,209.85223388671875,0.0,18.24318595999165,0.0,56425.046875,19.97514610743326,18.117133886357635,16.841125067129497,15.191561467916245,46816.11204801952,57282.90994909498,68787.57248084922,90282.9317161745,0.0,0.0,0.0,0.0,1564760310.0
6127376.0,1.692866062837153,41.99798075651606,1045307.9324120677,835108.3294679897,38000.0,37.70891785162586,218.69500477488535,369.78314042538454,221.92221069335938,0.0,-322.2886512111112,0.0,81391.078125,-324.9792172538226,,,,81391.081456009,,,,0.0,,,,1564760310.0
6127390.0,1.7379925491058545,41.71918071327515,1050920.5269726163,804446.1097027513,36000.0,38.24859189169919,222.4375191476403,369.7567139755084,225.7020263671875,0.0,-329.12004795751466,2000.0,113864.9921875,73.12294661401808,26.388940096384033,,,11494.894338340793,81544.36901666228,,,2000.0,2000.0,,,1564760310.0
6127398.0,-0.31288065174892626,39.78050937189516,888730.5595766306,581125.4147280845,36000.0,-202.50930121701037,-86.6242991380828,246.84095646074323,220.25845336914062,16.666666666666668,24.18250949945474,-1000.0,120588.46875,45.009512849452534,29.470426939913153,24.433295892669292,21.71141271158885,35879.61710694237,73772.58045176319,117042.34075256676,172138.74914171454,-1000.0,-1000.0,-1000.0,-1000.0,1564760310.0
6127423.0,1.7468097829265286,41.43845249948103,1053550.679201933,773394.841678269,37000.0,-167.7601063856767,117.58724890707481,305.02757343252597,204.8663330078125,0.0,22.449817170505185,0.0,98013.9296875,59.23932244855891,25.54156493587692,22.604819876710735,21.91653227909478,6518.338774597644,52796.90824584409,92416.1869878201,123824.81848808694,0.0,0.0,0.0,0.0,1564760310.0
6127426.0,0.459857514412365,40.15638320833388,952854.7094063961,625554.6259580671,37300.0,121.19820444606057,198.48278866496264,31.409209131623072,232.56057739257812,20.0,30.798100083955887,700.0,60815.33203125,24.97576176113739,21.289537455069365,23.511604082916847,25.46407472814269,109804.13090820363,226288.55259402576,257310.76433421503,294100.37681586103,700.0,700.0,700.0,700.0,1564760310.0
6127453.0,1.4804511825145965,41.56135656946776,1030557.2285805295,785688.3502681343,37000.0,-211.48152078616206,-32.324487669133624,261.30972433424836,213.9376220703125,0.0,23.940424951650357,0.0,103503.328125,32.7593515776899,26.255457522435847,25.17776282343715,16.582349731627602,41547.49913014869,81705.32069572761,97832.07367015189,160079.01197279073,0.0,0.0,0.0,0.0,1564760310.0
6127461.0,1.8149649362405829,41.25383352220006,1060495.1651418551,753297.742834686,35000.0,-177.402277815775,-111.26710185771402,237.90397205051863,209.40853881835938,0.0,-20.786216943040074,0.0,119423.75,-32.726020920890505,-22.033532650928578,-21.038811837304706,-20.83793577778522,9732.680198208747,54755.4230027725,97140.30611522151,113351.32358279316,0.0,0.0,0.0,0.0,1564760310.0
6126570.0,-1.0250181563893113,38.86468429312272,830862.6432217102,477544.5729095465,36000.0,213.27149507397303,110.59351487440888,62.59066827347243,240.24082946777344,0.0,22.21962850437859,0.0,243699.15625,20.33641609907295,22.51743078162201,25.386983862692603,24.159482615893182,31482.382451200498,62204.33396165489,138830.80884532648,166762.88030746105,0.0,0.0,0.0,0.0,1564760310.0
6127213.0,1.534329085425006,40.62751248781868,1041106.9328631924,682522.7813481129,36000.0,252.04897821074536,46.257817825316955,79.60040160316635,256.25860595703125,0.0,54.23041408047237,0.0,72652.9296875,63.644846237197555,50.52829217520713,28.225796386091986,25.417180455341907,49768.94734753408,89574.03696425015,168802.54342929853,192977.86634107115,0.0,0.0,0.0,0.0,1564760340.0
6127256.0,1.0035249911671102,41.21779325139602,992870.5854287619,745421.2384657409,38000.0,237.8933072424065,-79.42492714947048,108.46250742421239,250.8018035888672,0.0,29.472507151765512,0.0,78474.75,66.9800466951022,32.75496056624041,27.983445946510017,31.731087057912646,17685.17201750869,58449.17599175631,93042.91215438105,185052.29370782973,0.0,0.0,0.0,0.0,1564760340.0
6127284.0,1.0892019045280588,42.563155823147,992038.7685125158,894925.8538369173,38000.0,7.748626889220346,221.16122157022326,362.00659993189083,221.2969207763672,0.0,-337.3049723112211,0.0,24660.8125,22.65382918566911,,,,24736.163929715218,,,,0.0,,,,1564760340.0
6127324.0,1.5178232265321394,41.88165811905584,1031592.056155711,821357.8383909473,36000.0,105.9841563067797,205.0135497165917,27.337232851847432,230.7882080078125,0.0,-324.5995369644038,0.0,78711.6171875,,,,,,,,,,,,,1564760340.0
6127330.0,1.2361504217098962,41.206618888786785,1012400.1088954252,745234.0280123699,36000.0,250.21940021094295,-83.82297433961399,108.5207414470571,263.88641357421875,0.0,33.30395021238297,0.0,59469.3515625,40.01860961402383,30.69057732472396,17.6864777422756,16.880948056964087,39885.322525777345,73892.32421055438,193946.47096783255,216821.78023203588,0.0,0.0,0.0,0.0,1564760340.0
6127344.0,0.30881571660206303,40.19047788809449,939844.8069229263,628745.082499309,37000.0,-188.48225250657913,-90.11803464045724,244.44638122994098,208.918212890625,0.0,20.18571552510761,-4000.0,190319.046875,49.92564777031595,32.79870166460461,25.909297016438444,22.379443629116224,21244.546036437157,47719.32731343765,103458.88668805751,143122.41178136942,-4000.0,-4000.0,-4000.0,-4000.0,1564760340.0
6127352.0,0.5252830000000002,41.34199899999985,952202.2172348741,757186.5127487379,38000.0,251.3396282764928,7.165677113186878,88.36694326521194,251.44175720214844,0.0,-0.06504653945876271,0.0,117742.7890625,1.8968774886237156,-0.010611057106643784,-0.06477896039262987,-0.06518858419070739,3389.230888301514,52403.871232465586,97344.90368882616,132479.23271222514,0.0,0.0,0.0,0.0,1564760340.0
6127353.0,-0.5288664765251846,39.60108787630013,870966.369435072,560563.2913452322,37000.0,-165.7441135478857,128.71227172057715,307.83191993905734,209.85223388671875,0.0,20.480492809899545,0.0,50484.40234375,22.98521023214937,20.302576733539183,18.505745327653926,16.313918767163216,40955.78632689146,51336.80009134884,62788.508532610016,84223.52136771401,0.0,0.0,0.0,0.0,1564760340.0
6127376.0,1.7112983655763598,42.05635766922055,1046439.1999476164,841669.1796112363,38000.0,37.70891785162586,218.69500477488535,369.78314042538454,221.92221069335938,0.0,-319.22643993400294,0.0,76233.0390625,-322.2886512111112,,,,76233.03733497657,,,,0.0,,,,1564760340.0
6127390.0,1.7566643108921898,41.77856379121392,1052067.9847293673,811119.2352771804,36000.0,38.24859189169919,222.4375191476403,369.7567139755084,225.7020263671875,0.0,-327.2779568621,2000.0,108109.6328125,28.672218542399207,,,,75538.84213884594,,,,2000.0,,,,1564760340.0
6127398.0,-0.3849558312960645,39.75914398961386,882655.2805401203,578526.685753942,36500.0,-202.50930121701037,-86.6242991380828,246.84095646074323,220.25845336914062,16.666666666666668,25.53603883382152,-1500.0,114592.5546875,53.52584585721459,32.20666029693251,25.843488623484888,22.555056913290912,31555.951317738636,68097.44467005061,111059.99182718771,166017.75341069087,-1500.0,-1500.0,-1500.0,-1500.0,1564760340.0
6127423.0,1.6891971606835354,41.47293308274813,1048517.8760103628,776922.4591454812,37000.0,-167.7601063856767,117.58724890707481,305.02757343252597,204.8663330078125,0.0,23.905882550313436,0.0,92363.5390625,28.75143910956524,24.16483511602803,23.029113164500984,22.79346446624311,47325.79710819811,86774.50729007967,118145.28145836254,131960.81327535043,0.0,0.0,0.0,0.0,1564760340.0
6127426.0,0.5058260213004506,40.20848055047302,956490.655539778,631509.109618016,37900.0,121.19820444606057,198.48278866496264,31.409209131623072,232.56057739257812,20.0,-325.4737745072655,100.0,54938.66796875,26.606414265008254,21.949866966086176,24.14714078179037,26.061226129878207,103521.66299428733,219802.44776731337,250928.60389279886,287816.9538049554,100.0,100.0,100.0,100.0,1564760340.0
6127453.0,1.403795329382899,41.555921128217335,1024212.7829569445,784718.6156380603,37000.0,-211.48152078616206,-32.324487669133624,261.30972433424836,213.9376220703125,0.0,25.468376803707002,0.0,97672.09375,38.246881480505664,28.396348412751507,26.877297529615447,17.264118322822412,36316.60703592259,76002.39709366029,92064.21602818249,153938.70770161998,0.0,0.0,0.0,0.0,1564760340.0
6127461.0,1.7490949031533598,41.22674666821964,1055173.0968073818,749959.7297789545,35000.0,-177.402277815775,-111.26710185771402,237.90397205051863,209.40853881835938,0.0,-21.911023587760837,0.0,113572.28125,-70.09230146309665,-24.79102203921076,-22.454227795737552,-22.02907767880413,5596.115836261654,48988.7185569058,91304.70002917918,107503.21801902277,0.0,0.0,0.0,0.0,1564760340.0
6126570.0,-0.9500884355381539,38.892839850584956,837260.7880739294,480862.37835577875,36000.0,213.27149507397303,110.59351487440888,62.59066827347243,240.24082946777344,0.0,22.878418105764524,0.0,237042.8125,26.121108346833523,25.362120688809796,26.72472318378351,25.214434944221523,24850.94573407617,55615.09853111946,132355.6397975726,160214.0947255138,0.0,0.0,0.0,0.0,1564760340.0
6127213.0,1.6246173826819446,40.63597561187971,1048668.4022095148,683910.5158828724,36000.0,252.04897821074536,46.257817825316955,79.60040160316635,256.25860595703125,0.0,59.45932019540032,0.0,68444.0546875,72.09735693395174,54.53676759400793,29.511289748536115,26.433311484357887,46865.13794608752,84894.62719298543,162069.72139402165,186063.4921308716,0.0,0.0,0.0,0.0,1564760370.0
6127256.0,1.0870647316077242,41.19293352064862,1000007.3846460341,743038.4906512569,38000.0,237.8933072424065,-79.42492714947048,108.46250742421239,250.8018035888672,0.0,32.418866581017824,0.0,72019.5703125,37.22089201832006,30.32335936443758,32.99997733976335,33.319442337332134,52280.23811634491,86470.64596547789,178696.71091098434,204417.72282141855,0.0,0.0,0.0,0.0,1564760370.0
6127284.0,1.0963643420358575,42.62269485802227,992271.2273191924,901560.690484024,38000.0,7.748626889220346,221.16122157022326,362.00659993189083,221.2969207763672,0.0,-329.43715743414344,0.0,18712.091796875,30.47764198200042,,,,18784.312819489664,,,,0.0,,,,1564760370.0
