RTkey,longitude,latitude,x,y,altitude,speed_x_component,speed_y_component,course,speed,alt_speed,relative_bearing_to_exit_point,alt_diff_wrt_exit_point,h_diff_wrt_exit_point,timestamp,flight_phase
4803322,0.40363794279295995,42.14477898833607,937952.1750821567,845718.1397045418,37000.0,-30.70109404881587,-233.24279667257633,187.49857471407967,235.25466918945312,0.0,-3.328034403904155,4844.579577192115,218125.703125,1547539830,cruising
4803288,0.16958928902022335,41.44142766330681,922010.2847824782,766862.8004965185,36000.0,-42.42933250941189,-229.14547861883958,190.49026453584563,233.04055146830413,0.0,-8.272832640208208,1000.0,418984.71875,1547539830,cruising
4803126,0.4676525253937305,39.26305183846253,958134.3460779261,526623.9336431343,37000.0,216.53287957820186,-39.52424500221792,100.3444482520049,220.1105492279355,0.0,20.292417369071927,1000.0,115442.8046875,1547539860,cruising
4803134,0.07641586984914091,41.35449580615763,914644.4889366964,756892.7254795716,38000.0,224.025036990031,9.830391448842212,87.48742883693569,224.24061584472656,0.0,-1.9604077459696896,0.0,35281.7890625,1547539860,cruising
4803138,-0.8377894984473602,39.030772149584806,846500.2786156659,496456.2520406296,36000.0,169.53796459542622,138.7811232820682,50.69678092944531,219.0966033935547,0.0,10.237906899167683,0.0,219162.21875,1547539860,cruising
4803143,-1.3031233089417678,37.77213468322289,810000.1680611159,355721.7408657176,38000.0,-66.76795575518233,-213.41186945275987,197.3727941101242,223.61258001071363,0.0,-104.99028940511548,1000.0,26943.91015625,1547539860,cruising
4803170,0.39484773018098257,38.83899877978757,954017.6194635076,479356.3748333736,36000.0,217.43137514113607,-117.94114666789218,118.47670093624777,247.3590850830078,0.0,26.859645346432444,4000.0,126475.859375,1547539860,cruising
4803183,0.062205511399192774,38.68635536858027,925904.0668510442,461175.32740487304,34000.0,-206.04940933356218,-94.16385707807108,245.43976561637496,226.5462228034916,0.0,8.711240779096244,1000.0,165836.046875,1547539860,cruising
4803193,0.19399341986440108,39.97760010861978,931115.5634464022,604727.0768224548,37000.0,-160.06998860995853,-162.6579046655032,224.5405619013857,228.21041870117188,0.0,-3.3225137607659576,0.0,167350.875,1547539860,cruising
4803215,-0.4528419471656162,39.56734440371311,877620.2526211916,557057.6076224052,38000.0,-57.26624186310601,-220.35723665942209,194.56772793649313,227.67681964859818,0.0,179.98543195890994,5844.579577192115,76894.4453125,1547539860,descending
4803217,0.2277952441097315,41.077509681060334,928639.1898081579,726735.6977649587,37000.0,-224.21728456636473,-48.73852590044589,257.7362906398921,229.45333862304688,0.0,4.450330881591981,4906.3105464584005,80583.375,1547539860,cruising
4803226,-0.3650562602712258,39.817739529448026,884115.2288782604,585083.6136131521,38000.0,-57.984299577004286,-218.4360369851192,194.86642679976515,226.00106471253656,0.0,-24.90388612803048,1000.0,120519.3828125,1547539860,cruising
4803241,-0.5179653742753219,40.8953177274794,866797.2397995582,704048.6973154765,31000.0,-201.66907626139107,-31.428058829084936,261.1422875757249,204.10325622558594,0.0,7.752784912175201,0.0,16323.7412109375,1547539860,cruising
4803245,-0.02804543554481059,40.331383623102035,910576.7991941404,643129.2419730637,36000.0,-31.699846879338477,-225.0388175945962,188.01815128581325,227.2605326856105,0.0,-41.38108461745634,3844.579577192115,17907.91015625,1547539860,cruising
4803286,0.09747316618220744,41.286272668754506,916724.8891548378,749404.252970185,38000.0,-38.747593412253394,-232.20550413232223,189.47352769919493,235.4161679761762,0.0,-0.031347932061407846,5825.765763561951,119570.71875,1547539860,cruising
4803311,0.34903113164086197,41.89397341491795,934705.4501458228,817698.9475214691,39000.0,-34.40318758338643,-233.56092712680535,188.37933062243562,236.0811004638672,0.0,-3.0727339877034012,6844.579577192115,190006.703125,1547539860,cruising
4803322,0.38863090523296545,42.082197342628795,937031.1422606922,838720.8558043644,37000.0,-30.70109404881587,-233.24279667257633,187.49857471407967,235.25466918945312,0.0,-3.439247397759317,4844.579577192115,211080.359375,1547539860,cruising
4803288,0.1508153375409456,41.380028589958606,920737.4048071959,759988.4361379533,36000.0,-42.42933250941189,-229.14547861883958,190.49026453584563,233.04055146830413,0.0,-8.412704070368193,1000.0,412067.46875,1547539860,cruising
4803126,0.5422637389415197,39.24961708203196,964630.3324652722,525438.2062930678,37000.0,216.53287957820186,-39.52424500221792,100.3444482520049,220.1105492279355,0.0,21.493287117594605,1000.0,109273.3203125,1547539890,cruising
4803134,0.156875270640763,41.354566735799516,921365.2400463973,757187.6372230368,38000.0,224.025036990031,9.830391448842212,87.48742883693569,224.24061584472656,0.0,-2.4220996892555604,0.0,28559.43359375,1547539890,cruising
4803138,-0.7774512742669275,39.06681356572767,851586.4175535287,500619.68573909166,36000.0,169.53796459542622,138.7811232820682,50.69678092944531,219.0966033935547,0.0,10.552605648792621,0.0,212697.171875,1547539890,cruising
4803143,-1.3277843187589602,37.714927102448556,807997.1293884604,349319.3847821348,38000.0,-66.76795575518233,-213.41186945275987,197.3727941101242,223.61258001071363,0.0,-117.7225724318254,1000.0,29402.048828125,1547539890,cruising
4803170,0.4680657666589914,38.80441149707031,960540.5607177416,475818.14043333684,36000.0,217.43137514113607,-117.94114666789218,118.47670093624777,247.3590850830078,0.0,28.461976892718837,4000.0,119902.5546875,1547539890,cruising
4803183,-0.01018309126968792,38.663227727916095,919722.5845710373,458350.4116925309,34000.0,-206.04940933356218,-94.16385707807108,245.43976561637496,226.5462228034916,0.0,9.081885698157635,1000.0,159121.390625,1547539890,cruising
4803193,0.13531183165142616,39.935511259987784,926313.4637881034,599847.3396824897,37000.0,-160.06998860995853,-162.6579046655032,224.5405619013857,228.21041870117188,0.0,-3.464145531490317,0.0,160516.5625,1547539890,cruising
4803215,-0.4756191631373152,39.50833186658453,875902.2653652984,550446.8905226225,38000.0,-57.26624186310601,-220.35723665942209,194.56772793649313,227.67681964859818,0.0,179.98662042653444,5844.579577192115,83724.75,1547539890,descending
4803217,0.14699965673299298,41.066977868906015,921912.6712711669,725273.5419879453,37000.0,-224.21728456636473,-48.73852590044589,257.7362906398921,229.45333862304688,0.0,4.8654522861248495,4906.3105464584005,73722.4609375,1547539890,cruising
4803226,-0.3882182368885985,39.75927200446032,882375.6998909502,578530.5325035985,38000.0,-57.984299577004286,-218.4360369851192,194.86642679976515,226.00106471253656,0.0,-26.333883887638166,1000.0,114405.421875,1547539890,cruising
4803241,-0.5901804279478279,40.88874081209806,860747.1675117165,703105.8555506039,31000.0,-201.66907626139107,-31.428058829084936,261.1422875757249,204.10325622558594,0.0,12.357074532852835,0.0,10289.8193359375,1547539890,cruising
4803245,-0.042491473132978685,40.27091485425326,909625.8037877602,636378.0774452258,36000.0,-31.699846879338477,-225.0388175945962,188.01815128581325,227.2605326856105,0.0,-60.78958549065217,3844.579577192115,13563.0439453125,1547539890,descending
4803286,0.0800793123222723,41.22398789032368,915562.4613524702,742438.0878462153,38000.0,-38.747593412253394,-232.20550413232223,189.47352769919493,235.4161679761762,0.0,-0.03331573727820114,5825.765763561951,112508.234375,1547539890,cruising
4803311,0.3327901681194904,41.831331775946325,933673.3545183212,810692.1197076649,39000.0,-34.40318758338643,-233.56092712680535,188.37933062243562,236.0811004638672,0.0,-3.1916398059120183,6844.579577192115,182934.84375,1547539890,cruising
4803322,0.3736521285200678,42.01961060998899,936110.1094392277,831723.5719041871,37000.0,-30.70109404881587,-233.24279667257633,187.49857471407967,235.25466918945312,0.0,-3.558140288073872,4844.579577192115,204035.859375,1547539890,cruising
4803288,0.13207569367044675,41.318624282944825,919464.5248319135,753114.0717793881,36000.0,-42.42933250941189,-229.14547861883958,190.49026453584563,233.04055146830413,0.0,-8.557350728952912,1000.0,405152.78125,1547539890,cruising
4803126,0.616845980935246,39.23613379269425,971126.3188526182,524252.47894300125,37000.0,216.53287957820186,-39.52424500221792,100.3444482520049,220.1105492279355,0.0,22.83719554158415,1000.0,103157.578125,1547539920,cruising
4803134,0.23733477581088241,41.35458293941161,928085.9911560982,757482.5489665021,38000.0,224.025036990031,9.830391448842212,87.48742883693569,224.24061584472656,0.0,-3.1679579351554708,0.0,21840.076171875,1547539920,cruising
4803138,-0.7170504565882435,39.10282324568962,856672.5564913915,504783.1194375537,36000.0,169.53796459542622,138.7811232820682,50.69678092944531,219.0966033935547,0.0,10.887024132991655,0.0,206238.953125,1547539920,cruising
4803143,-1.3524055140623572,37.6577157797767,805994.090715805,342917.028698552,38000.0,-66.76795575518233,-213.41186945275987,197.3727941101242,223.61258001071363,0.0,-128.0702219316053,1000.0,33060.41796875,1547539920,cruising
4803170,0.5412111769100296,38.76977742125538,967063.5019719757,472279.9060333001,36000.0,217.43137514113607,-117.94114666789218,118.47670093624777,247.3590850830078,0.0,30.248592525214235,4000.0,113433.8515625,1547539920,cruising
4803183,-0.08252375327426627,38.640054146028646,913541.1022910305,455525.4959801888,34000.0,-206.04940933356218,-94.16385707807108,245.43976561637496,226.5462228034916,0.0,9.485171317027323,1000.0,152413.984375,1547539920,cruising
4803193,0.07670220992722067,39.893392431495904,921511.3641298047,594967.6025425247,37000.0,-160.06998860995853,-162.6579046655032,224.5405619013857,228.21041870117188,0.0,-3.6183731088593447,0.0,153683.3125,1547539920,cruising
4803215,-0.49835747888739784,39.44931473800003,874184.2781094052,543836.1734228398,38000.0,-57.26624186310601,-220.35723665942209,194.56772793649313,227.67681964859818,0.0,179.98762960884915,5844.579577192115,90555.0546875,1547539920,descending
4803217,0.06622935774705828,41.05639058883522,915186.1527341759,723811.3862109319,37000.0,-224.21728456636473,-48.73852590044589,257.7362906398921,229.45333862304688,0.0,5.365735056915753,4906.3105464584005,66866.21875,1547539920,cruising
4803226,-0.4113408775856162,39.70079949336725,880636.1709036401,571977.4513940449,38000.0,-57.984299577004286,-218.4360369851192,194.86642679976515,226.00106471253656,0.0,-27.924227321466134,1000.0,108370.734375,1547539920,cruising
4803241,-0.6623813937544991,40.88211948398792,854697.0952238748,702163.0137857314,31000.0,-201.66907626139107,-31.428058829084936,261.1422875757249,204.10325622558594,0.0,29.27313348830674,0.0,4503.43017578125,1547539920,cruising
4803245,-0.05691194626480818,40.21044335245251,908674.80838138,629626.9129173879,36000.0,-31.699846879338477,-225.0388175945962,188.01815128581325,227.2605326856105,0.0,-90.96208695303991,3844.579577192115,11839.9462890625,1547539920,descending
4803286,0.062717624433258,41.161698415408395,914400.0335501026,735471.9227222457,38000.0,-38.747593412253394,-232.20550413232223,189.47352769919493,235.4161679761762,0.0,-0.035547139510384795,5825.765763561951,105445.75,1547539920,cruising
4803311,0.3165796973792272,41.768685022297,932641.2588908196,803685.2918938608,39000.0,-34.40318758338643,-233.56092712680535,188.37933062243562,236.0811004638672,0.0,-3.320107972201896,6844.579577192115,175863.84375,1547539920,cruising
4803322,0.3587015337428392,41.95701887213249,935189.0766177633,824726.2880040098,37000.0,-30.70109404881587,-233.24279667257633,187.49857471407967,235.25466918945312,0.0,-3.685535896990814,4844.579577192115,196992.328125,1547539920,cruising
4803288,0.1133702651057548,41.25721482184961,918191.6448566312,746239.7074208229,36000.0,-42.42933250941189,-229.14547861883958,190.49026453584563,233.04055146830413,0.0,-8.707019461091107,1000.0,398240.75,1547539920,cruising
4803126,0.6913991638768895,39.22260199961343,977622.3052399643,523066.7515929347,37000.0,216.53287957820186,-39.52424500221792,100.3444482520049,220.1105492279355,0.0,24.349536371436443,1000.0,97105.7109375,1547539950,cruising
4803134,0.31779425424483615,41.35454441695589,934806.7422657991,757777.4607099673,38000.0,224.025036990031,9.830391448842212,87.48742883693569,224.24061584472656,0.0,-4.576157626352483,0.0,15127.7080078125,1547539950,cruising
4803138,-0.6565870035162511,39.13880112547523,861758.6954292543,508946.5531360157,36000.0,169.53796459542622,138.7811232820682,50.69678092944531,219.0966033935547,0.0,11.24305073790265,0.0,199788.21875,1547539950,cruising
4803143,-1.3769869874453557,37.6005007840216,803991.0520431495,336514.6726149692,38000.0,-66.76795575518233,-213.41186945275987,197.3727941101242,223.61258001071363,0.0,-136.15103617588548,1000.0,37570.02734375,1547539950,cruising
4803170,0.6142839705757197,38.73509663568382,973586.4432262097,468741.67163326335,36000.0,217.43137514113607,-117.94114666789218,118.47670093624777,247.3590850830078,0.0,32.24907059298249,4000.0,107088.6953125,1547539950,cruising
4803183,-0.15481642702350498,38.61683467316926,907359.6200110236,452700.58026784664,34000.0,-206.04940933356218,-94.16385707807108,245.43976561637496,226.5462228034916,0.0,9.925562155661567,1000.0,145714.828125,1547539950,cruising
4803193,0.018164472970167364,39.85124369993543,916709.2644715059,590087.8654025596,37000.0,-160.06998860995853,-162.6579046655032,224.5405619013857,228.21041870117188,0.0,-3.786952403712064,0.0,146851.28125,1547539950,cruising
4803215,-0.5210569910330753,39.390293091609735,872466.290853512,537225.4563230572,38000.0,-57.26624186310601,-220.35723665942209,194.56772793649313,227.67681964859818,0.0,179.98849722938525,5844.579577192115,97385.359375,1547539950,descending
4803217,-0.014515532141199928,41.04574786641245,908459.6341971849,722349.2304339185,37000.0,-224.21728456636473,-48.73852590044589,257.7362906398921,229.45333862304688,0.0,5.980274086099172,4906.3105464584005,60016.23046875,1547539950,cruising
4803226,-0.4344242793793541,39.642322068540324,878896.64191633,565424.3702844913,38000.0,-57.984299577004286,-218.4360369851192,194.86642679976515,226.00106471253656,0.0,-29.700570824320693,1000.0,102429.34375,1547539950,cruising
4803237,0.8725301999999996,40.458060999999816,986220.5864785874,660684.5556794481,35000.0,-160.81873866012708,-163.81391137577205,224.47138439011357,229.55972290039062,0.0,-2.3369177482526595,0.0,245797.4375,1547539950,cruising
4803245,-0.0713069219877411,40.1499691899064,907723.8129749999,622875.74838955,36000.0,-31.699846879338477,-225.0388175945962,188.01815128581325,227.2605326856105,0.0,-120.65547684208511,3844.579577192115,13761.458984375,1547539950,descending
4803286,0.045388014685819954,41.099404325597575,913237.605747735,728505.757598276,38000.0,-38.747593412253394,-232.20550413232223,189.47352769919493,235.4161679761762,0.0,-0.03809890601485222,5825.765763561951,98383.265625,1547539950,cruising
4803311,0.30039963469353453,41.706033236548436,931609.163263318,796678.4640800566,39000.0,-34.40318758338643,-233.56092712680535,188.37933062243562,236.0811004638672,0.0,-3.4593388475598488,6844.579577192115,168793.796875,1547539950,cruising
4803322,0.343779042280172,41.89442221071848,934268.0437962988,817729.0041038324,37000.0,-30.70109404881587,-233.24279667257633,187.49857471407967,235.25466918945312,0.0,-3.8223787606449946,4844.579577192115,189949.8125,1547539950,cruising
4803288,0.09469895986859735,41.19580028619895,916918.7648813488,739365.3430622577,36000.0,-42.42933250941189,-229.14547861883958,190.49026453584563,233.04055146830413,0.0,-8.861974280587987,1000.0,391331.53125,1547539950,cruising
4803126,0.7659232004992267,39.209021732049465,984118.2916273103,521881.0242428682,37000.0,216.53287957820186,-39.52424500221792,100.3444482520049,220.1105492279355,0.0,26.061527309086784,1000.0,91130.453125,1547539980,cruising
4803134,0.3982535748282245,41.354451168522736,941527.4933755,758072.3724534325,38000.0,224.025036990031,9.830391448842212,87.48742883693569,224.24061584472656,0.0,-8.22265509644501,0.0,8439.01953125,1547539980,cruising
4803138,-0.596060873299518,39.17474714109746,866844.8343671171,513109.98683447775,36000.0,169.53796459542622,138.7811232820682,50.69678092944531,219.0966033935547,0.0,11.622819295978957,0.0,193345.703125,1547539980,cruising
4803143,-1.401528831226995,37.5432821839374,801988.013370494,330112.3165313864,38000.0,-66.76795575518233,-213.41186945275987,197.3727941101242,223.61258001071363,0.0,-142.4048725955832,1000.0,42661.7734375,1547539980,cruising
4803170,0.6872841576689647,38.70036922374702,980109.3844804438,465203.4372332266,36000.0,217.43137514113607,-117.94114666789218,118.47670093624777,247.3590850830078,0.0,34.4983835022806,4000.0,100890.4140625,1547539980,cruising
4803183,-0.22706106524200825,38.593569359663135,901178.1377310167,449875.6645555045,34000.0,-206.04940933356218,-94.16385707807108,245.43976561637496,226.5462228034916,0.0,10.408366041605746,1000.0,139025.09375,1547539980,cruising
4803193,-0.04030146098903469,39.809065142086546,911907.1648132071,585208.1282625946,37000.0,-160.06998860995853,-162.6579046655032,224.5405619013857,228.21041870117188,0.0,-3.9719810560237363,0.0,140020.65625,1547539980,cruising
4803215,-0.5437177958822124,39.33126700100427,870748.3035976188,530614.7392232745,38000.0,-57.26624186310601,-220.35723665942209,194.56772793649313,227.67681964859818,0.0,179.98925112205887,5844.579577192115,104215.6640625,1547539980,descending
4803217,-0.09523489246764491,41.03504972732958,901733.115660194,720887.0746569051,37000.0,-224.21728456636473,-48.73852590044589,257.7362906398921,229.45333862304688,0.0,6.753050991371026,4906.3105464584005,53174.9296875,1547539980,cruising
4803226,-0.45746853897894485,39.583839802294094,877157.1129290198,558871.2891749378,38000.0,-57.984299577004286,-218.4360369851192,194.86642679976515,226.00106471253656,0.0,-31.693476746148406,1000.0,96598.453125,1547539980,cruising
4803237,0.8127319988015241,40.41601959915641,981396.0242220298,655770.1382396192,35000.0,-160.81874188525111,-163.81391466096252,224.47138439011357,229.55972290039062,0.0,-2.404260963323992,0.0,238916.53125,1547539980,cruising
4803245,-0.08567646711764967,40.089492438765404,906772.8175686197,616124.5838617121,36000.0,-31.699846879338477,-225.0388175945962,188.01815128581325,227.2605326856105,0.0,-139.44603205809264,3844.579577192115,18208.140625,1547539980,descending
4803286,0.028090395565168885,41.03710570241925,912075.1779453674,721539.5924743064,38000.0,-38.747593412253394,-232.20550413232223,189.47352769919493,235.4161679761762,0.0,-0.04104536490106625,5825.765763561951,91320.78125,1547539980,cruising
4803311,0.28424989564542613,41.643376501220246,930577.0676358164,789671.6362662525,39000.0,-34.40318758338643,-233.56092712680535,188.37933062243562,236.0811004638672,0.0,-3.610742196097391,6844.579577192115,161724.828125,1547539980,cruising
4803322,0.3288845757999573,41.83182070734911,933347.0109748343,810731.7202036551,37000.0,-30.70109404881587,-233.24279667257633,187.49857471407967,235.25466918945312,0.0,-3.9697584608728675,4844.579577192115,182908.484375,1547539980,cruising
4803288,0.07606168630399822,41.134380755460526,915645.8849060665,732490.9787036926,36000.0,-42.42933250941189,-229.14547861883958,190.49026453584563,233.04055146830413,0.0,-9.022497875545668,1000.0,384425.28125,1547539980,cruising
4803126,0.8404180037662465,39.19539301935807,990614.2780146564,520695.29689280165,37000.0,216.53287957820186,-39.52424500221792,100.3444482520049,220.1105492279355,0.0,28.01173856581414,1000.0,85247.921875,1547540010,cruising
4803134,0.47871260644818847,41.354303194331074,948248.2444852008,758367.2841968978,38000.0,224.025036990031,9.830391448842212,87.48742883693569,224.24061584472656,0.0,-36.60194275250808,0.0,2024.229248046875,1547540010,cruising
4803138,-0.5354720243312002,39.210661228577834,871930.97330498,517273.4205329398,36000.0,169.53796459542622,138.7811232820682,50.69678092944531,219.0966033935547,0.0,12.028749626835122,0.0,186912.28125,1547540010,cruising
4803143,-1.426031137452917,37.48606004821785,799984.9746978385,323709.9604478036,38000.0,-66.76795575518233,-213.41186945275987,197.3727941101242,223.61258001071363,0.0,-147.28062022208732,1000.0,48151.34375,1547540010,cruising
4803170,0.7602117485723655,38.66559526888636,986632.3257346778,461665.20283318986,36000.0,217.43137514113607,-117.94114666789218,118.47670093624777,247.3590850830078,0.0,37.037632732026054,4000.0,94867.7890625,1547540010,cruising
4803183,-0.2992576209696241,38.57025825590884,894996.6554510099,447050.7488431624,34000.0,-206.04940933356218,-94.16385707807108,245.43976561637496,226.5462228034916,0.0,10.939940338673324,1000.0,132346.25,1547540010,cruising
4803193,-0.09869567376634039,39.766856834718155,907105.0651549083,580328.3911226295,37000.0,-160.06998860995853,-162.6579046655032,224.5405619013857,228.21041870117188,0.0,-4.175985662601647,0.0,133191.625,1547540010,cruising
4803215,-0.5663399894345168,39.272236539714534,869030.3163417256,524004.02212349186,38000.0,-57.26624186310601,-220.35723665942209,194.56772793649313,227.67681964859818,0.0,179.98991227266333,5844.579577192115,111045.96875,1547540010,descending
4803217,-0.1759286030117863,41.02429619740575,895006.597123203,719424.9188798917,37000.0,-224.21728456636473,-48.73852590044589,257.7362906398921,229.45333862304688,0.0,7.753783610927684,4906.3105464584005,46346.15625,1547540010,cruising
4803226,-0.480473752786751,39.525352766885966,875417.5839417097,552318.2080653842,38000.0,-57.984299577004286,-218.4360369851192,194.86642679976515,226.00106471253656,0.0,-33.93929227556933,1000.0,90899.3359375,1547540010,cruising
4803237,0.753007576309978,40.373947038011984,976571.4619654723,650855.7207997903,35000.0,-160.81874188525111,-163.81391466096252,224.47138439011357,229.55972290039062,0.0,-2.4755981307013997,0.0,232035.984375,1547540010,cruising
4803245,-0.10002064823982464,40.02901317112369,905821.8221622396,609373.4193338742,36000.0,-31.699846879338477,-225.0388175945962,188.01815128581325,227.2605326856105,0.0,-150.1778138048729,3844.579577192115,23804.626953125,1547540010,descending
4803286,0.010824679869685647,40.974802627340225,910912.7501429998,714573.4273503367,38000.0,-38.747593412253394,-232.20550413232223,189.47352769919493,235.4161679761762,0.0,-0.04448576483164857,5825.765763561951,84258.296875,1547540010,cruising
4803311,0.26813039612607253,41.58071489877288,929544.9720083148,782664.8084524483,39000.0,-34.40318758338643,-233.56092712680535,188.37933062243562,236.0811004638672,0.0,-3.7759848605384434,6844.579577192115,154657.109375,1547540010,cruising
4803322,0.31401805625776263,41.76921444356925,932425.9781533699,803734.4363034777,37000.0,-30.70109404881587,-233.24279667257633,187.49857471407967,235.25466918945312,0.0,-4.128938528072837,4844.579577192115,175868.453125,1547540010,cruising
4803288,0.0574583530788892,41.072956309043434,914373.0049307841,725616.6143451274,36000.0,-42.42933250941189,-229.14547861883958,190.49026453584563,233.04055146830413,0.0,-9.188893273709539,1000.0,377522.1875,1547540010,cruising
4803126,0.9148834868735471,39.181715890990574,997110.2644020024,519509.5695427351,37000.0,216.53287957820186,-39.52424500221792,100.3444482520049,220.1105492279355,0.0,30.247990984256717,1000.0,79478.703125,1547540040,cruising
4803138,-0.474820415150008,39.246543323946625,877017.1122428428,521436.8542314018,36000.0,169.53796459542622,138.7811232820682,50.69678092944531,219.0966033935547,0.0,12.463596230133192,0.0,180488.890625,1547540040,cruising
4803143,-1.4504939978963303,37.428834445496264,797981.9360251831,317307.6043642208,38000.0,-66.76795575518233,-213.41186945275987,197.3727941101242,223.61258001071363,0.0,-151.1367813341399,1000.0,53917.35546875,1547540040,cruising
4803170,0.8330667540366424,38.63077485459279,993155.2669889119,458126.9684331531,36000.0,217.43137514113607,-117.94114666789218,118.47670093624777,247.3590850830078,0.0,39.914567750638355,4000.0,89056.4765625,1547540040,cruising
4803183,-0.3714060475610337,38.54690141237825,888815.173171003,444225.83313082025,34000.0,-206.04940933356218,-94.16385707807108,245.43976561637496,226.5462228034916,0.0,11.527960819674917,1000.0,125679.984375,1547540040,cruising
4803193,-0.15701824722334481,39.72461885458768,902302.9654966096,575448.6539826645,37000.0,-160.06998860995853,-162.6579046655032,224.5405619013857,228.21041870117188,0.0,-4.402037103906537,0.0,126364.4765625,1547540040,cruising
4803215,-0.5889236673827294,39.213201781211545,867312.3290858325,517393.3050237092,38000.0,-57.26624186310601,-220.35723665942209,194.56772793649313,227.67681964859818,0.0,179.99049680293052,5844.579577192115,117876.2734375,1547540040,descending
4803217,-0.25659654379769625,41.01348730258719,888280.078586212,717962.7631028784,37000.0,-224.21728456636473,-48.73852590044589,257.7362906398921,229.45333862304688,0.0,9.099785621929499,4906.3105464584005,39536.40234375,1547540040,cruising
4803226,-0.5034400168995327,39.46686103451598,873678.0549543996,545765.1269558306,38000.0,-57.984299577004286,-218.4360369851192,194.86642679976515,226.00106471253656,0.0,-36.48102111607864,1000.0,85358.3984375,1547540040,cruising
4803237,0.6933568495947453,40.33184339488198,971746.8997089148,645941.3033599615,35000.0,-160.81874188525111,-163.81391466096252,224.47138439011357,229.55972290039062,0.0,-2.551295172756056,0.0,225155.828125,1547540040,cruising
4803245,-0.11433953170995327,39.96853145901869,904870.8267558594,602622.2548060364,36000.0,-31.699846879338477,-225.0388175945962,188.01815128581325,227.2605326856105,0.0,-156.6862815015364,3844.579577192115,29912.361328125,1547540040,descending
4803286,-0.006409219290453577,40.912495181765834,909750.3223406322,707607.262226367,38000.0,-38.747593412253394,-232.20550413232223,189.47352769919493,235.4161679761762,0.0,-0.04855567466120192,5825.765763561951,77195.8203125,1547540040,cruising
4803311,0.25204105233341745,41.51804851160746,928512.8763808132,775657.9806386442,39000.0,-34.40318758338643,-233.56092712680535,188.37933062243562,236.0811004638672,0.0,-3.9570520623670404,6844.579577192115,147590.78125,1547540040,cruising
4803322,0.2991794058955438,41.70660350086626,931504.9453319054,796737.1524033004,37000.0,-30.70109404881587,-233.24279667257633,187.49857471407967,235.25466918945312,0.0,-4.30139252840948,4844.579577192115,168829.890625,1547540040,cruising
4803288,0.03888886918072799,41.01152702629794,913100.1249555018,718742.2499865622,36000.0,-42.42933250941189,-229.14547861883958,190.49026453584563,233.04055146830413,0.0,-9.36148568745216,1000.0,370622.34375,1547540040,cruising
4803126,0.9893195632487518,39.16799037649379,1003606.2507893485,518323.8421926686,37000.0,216.53287957820186,-39.52424500221792,100.3444482520049,220.1105492279355,0.0,32.82962443150893,1000.0,73849.359375,1547540070,cruising
4803138,-0.41410600444117224,39.282393363243024,882103.2511807056,525600.2879298639,36000.0,169.53796459542622,138.7811232820682,50.69678092944531,219.0966033935547,0.0,12.930507064394078,0.0,174076.6875,1547540070,cruising
4803143,-1.4749175040589577,37.37160544434528,795978.8973525276,310905.248280638,38000.0,-66.76795575518233,-213.41186945275987,197.3727941101242,223.61258001071363,0.0,-154.23681007653394,1000.0,59880.0078125,1547540070,cruising
4803170,0.9058491851790434,38.59590806440647,999678.208243146,454588.7340331164,36000.0,217.43137514113607,-117.94114666789218,118.47670093624777,247.3590850830078,0.0,43.183548717112956,4000.0,83500.6015625,1547540070,cruising
4803183,-0.4435062986853454,38.523498879616305,882633.6908909961,441400.9174184781,34000.0,-206.04940933356218,-94.16385707807108,245.43976561637496,226.5462228034916,0.0,12.18177612861794,1000.0,119028.453125,1547540070,cruising
4803193,-0.21526926326626658,39.68235127844093,897500.8658383108,570568.9168426994,37000.0,-160.06998860995853,-162.6579046655032,224.5405619013857,228.21041870117188,0.0,-4.6539051041964115,0.0,119539.5078125,1547540070,cruising
4803215,-0.6114689251137997,39.15416279890618,865594.3418299393,510782.58792392653,38000.0,-57.26624186310601,-220.35723665942209,194.56772793649313,227.67681964859818,0.0,179.99101730257865,5844.579577192115,124706.578125,1547540070,descending
4803217,-0.33723859509490567,41.00262306894707,881553.560049221,716500.607325865,37000.0,-224.21728456636473,-48.73852590044589,257.7362906398921,229.45333862304688,0.0,11.004317717591107,4906.3105464584005,32757.53125,1547540070,cruising
4803226,-0.5263674271096132,39.408364677326674,871938.5259670895,539212.045846277,38000.0,-57.984299577004286,-218.4360369851192,194.86642679976515,226.00106471253656,0.0,-39.36900819772214,1000.0,80008.5078125,1547540070,cruising
4803237,0.6337797356657111,40.28970874807243,966922.3374523573,641026.8859201326,35000.0,-160.81874188525111,-163.81391466096252,224.47138439011357,229.55972290039062,0.0,-2.631764088131007,0.0,218276.0625,1547540070,cruising
4803245,-0.12863318365510262,39.90804737443116,903919.8313494793,595871.0902781985,36000.0,-31.699846879338477,-225.0388175945962,188.01815128581325,227.2605326856105,0.0,-160.952189666762,3844.579577192115,36274.0078125,1547540070,descending
4803286,-0.02361138849465046,40.85018344703971,908587.8945382646,700641.0971023974,38000.0,-38.747593412253394,-232.20550413232223,189.47352769919493,235.4161679761762,0.0,-0.05344527078537453,5825.765763561951,70133.3359375,1547540070,cruising
4803311,0.23598178077079993,41.45537742206547,927480.7807533116,768651.15282484,39000.0,-34.40318758338643,-233.56092712680535,188.37933062243562,236.0811004638672,0.0,-4.156327087825417,6844.579577192115,140526.078125,1547540070,cruising
